z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.0,5.09480761152,0.0,1113.0,0.3025653326868585,3.12729104427e-11,6.79442526366e-13,2.21988193217e-13,0.190114067317,6.0472402627e-13,1.19635751757e-10,1.0404347228e-09,2.70083334271e-11,-8.46266859326e-15,2.73754726094e-25,-1.97852826093e-16,1.67957419288e-20,1.25725470112e-09,0.09505703283,3.66517789661e-14,6.88660251636e-17,7.78051876293e-18,6.36878826062e-11,2.34194477393e-21,3.84104928836e-14,1.69818708814e-13,1.1747380697e-15,-2.43201022987e-16,2.4930545095e-25,3.34139033827e-15,5.19712338822e-17,1.37408328243e-13,-1.29676980443e-27,-1.2206230242e-16,-3.3495749977e-15,-6.24253418479e-15,3.70280121133e-25,-2.42411672342e-18,-1.28741399406e-17,8.41549943727e-20,-4.77918298634e-16,5.65538288514e-15,1.79936945392e-16,-4.11855442678e-24,4.34202718296e-16,-4.5829284734e-18,-3.79536232247e-23,1.36075203926e-27,1.23203368889e-18,-8.94757828439e-20,-4.79315251236e-17,2.57036355772e-17,0.714828897312,2.01019899998e-105,5.32461544148e-25,7.66133243346e-16,2.2383326206e-24,5.81971520561e-17
0.0005,5.09480723454,0.0,1112.9999174,0.30256535507467663,1.44943852044e-10,2.12341290198e-12,2.10142812452e-12,0.190114052261,5.82287423116e-12,1.32426639685e-09,1.46178002194e-08,3.818120211e-10,-1.02911051157e-18,2.44026263754e-24,1.46714772908e-18,2.11135347061e-19,1.61369473035e-08,0.0950570169271,3.81107084724e-13,1.18254480171e-15,1.25299852188e-16,1.03374422443e-09,3.86803851567e-20,6.34401232179e-13,2.80573793584e-12,4.3548235766e-19,-2.43196522778e-16,4.15555375842e-24,4.11316603728e-14,9.39437323294e-16,2.42915254992e-12,-1.49059763595e-26,-1.22058770048e-16,-3.34957481278e-15,-6.29973568873e-17,3.34663938972e-24,-2.42412017393e-18,-1.28741406244e-17,1.21634687473e-18,-6.8056926257e-15,5.65505896874e-15,3.13213806641e-15,-5.79100391505e-23,3.04756855542e-19,-4.65613676513e-18,-6.20760044859e-22,1.56474255577e-26,1.23203367163e-18,-8.94757796199e-20,-4.79315037171e-17,4.43678552698e-16,0.714828897156,4.55526769626e-105,1.22838996893e-23,7.66242588822e-16,4.2538301629e-23,5.81900833608e-17
0.001,5.09480687991,0.0,1112.99983948,0.3025653761350041,3.38288182126e-10,3.71167992664e-12,4.0340460501e-12,0.190114036182,1.18077717459e-11,3.7162462794e-09,2.78546561639e-08,1.00797249601e-09,-1.20336609877e-22,4.81215635356e-24,6.3978359581e-18,8.39798255871e-19,3.18200008431e-08,0.0950569992413,1.38408580722e-12,5.69072373769e-15,3.56993593376e-16,2.93678822242e-09,1.86358579668e-19,1.33641354583e-12,8.29052159219e-12,1.57646700529e-22,-2.43173330708e-16,3.65124472762e-23,1.82833411606e-13,3.66636174151e-15,1.10244185591e-11,-2.91544348528e-26,-1.22031211294e-16,-3.34957452703e-15,-6.13035343539e-19,5.7754446873e-24,-2.42412145121e-18,-1.28741407251e-17,2.13082718485e-18,-6.84819828813e-15,5.65447235878e-15,8.56727695294e-15,-1.18840242095e-22,2.08183848096e-22,-4.65825244173e-18,-1.80596205069e-23,3.0862243259e-26,1.23203364344e-18,-8.94757742163e-20,-4.79314513384e-17,4.23590486835e-16,0.714828896861,6.42219089301e-105,7.96204041772e-23,7.67210879183e-16,3.72151310955e-22,5.81850107031e-17
0.002125,5.09480620938,0.0,1112.99969063,0.30256541595576764,1.21135504382e-09,8.17383724606e-12,9.05246677868e-12,0.190113994303,2.8422808065e-11,1.6030991507e-08,5.60039423114e-08,3.41873233371e-09,-6.14318681225e-27,1.0828921739e-23,3.37324580851e-17,4.46617696729e-18,7.15885337054e-08,0.0950569494558,1.02181168315e-11,5.3665202195e-14,1.54004755306e-15,1.24546779356e-08,1.38960152733e-18,3.40776467453e-12,3.86549728263e-11,2.49014057465e-26,-2.42767536046e-16,7.48171284787e-22,1.65247619093e-12,1.87572227907e-14,1.00107425226e-10,-6.68603414298e-26,-1.21210577032e-16,-3.3495731943e-15,-2.5797687557e-21,1.17478444367e-23,-2.42411864869e-18,-1.28741403027e-17,4.67945208234e-18,-6.80487373614e-15,5.65195415405e-15,3.23874405809e-14,-2.48461768535e-22,6.25869322427e-26,-4.65861686686e-18,-4.54716004994e-25,6.94602174168e-26,1.23203350955e-18,-8.94757485003e-20,-4.79310614626e-17,3.82150068891e-16,0.714828895334,7.52140347009e-105,1.53107005383e-21,7.8834444973e-16,7.6497910825e-21,5.82170034576e-17
0.00325,5.09480569729,0.0,1112.99957459,0.30256544636781957,2.72504060701e-09,1.38730749167e-11,1.49020837929e-11,0.190113945639,4.83119645631e-11,3.69437077139e-08,8.24720534146e-08,6.56395888457e-09,-3.0394543759e-31,1.7630242891e-23,9.17525004028e-17,1.22160021269e-17,1.16490549414e-07,0.0950568877471,3.0803199194e-11,1.84628532105e-13,3.55437351019e-15,2.82221179129e-08,4.44778821219e-18,6.15541479639e-12,9.35775731405e-11,-3.27538222088e-28,-2.41237347236e-16,4.12588527787e-21,5.56996472368e-12,4.97897587637e-14,3.36927031447e-10,-1.09271146962e-25,-1.16466529129e-16,-3.34957094378e-15,3.39822069894e-23,1.83548493139e-23,-2.42406503491e-18,-1.28741380221e-17,7.91309843203e-18,-6.76386908502e-15,5.64830161059e-15,6.73376951863e-14,-3.67994609536e-22,2.11383480424e-28,-4.6591265597e-18,-4.26100472473e-25,1.1309578016e-25,1.23203328126e-18,-8.94757048593e-20,-4.79302636239e-17,3.44781155098e-16,0.714828892646,7.75033556759e-105,8.3650020228e-21,8.81165519778e-16,4.22502963986e-20,5.84179387663e-17
0.0055,5.09480551001,0.0,1112.99951623,0.302565457489746,9.79438122648e-09,2.99068654498e-11,3.00033147287e-11,0.190113814653,9.95423148215e-11,1.21276824591e-07,1.28936548061e-07,1.43181025764e-08,2.01295898628e-32,3.46813303038e-23,3.6420965117e-16,4.87907056661e-17,2.28538677271e-07,0.0950567071993,1.64480693061e-10,1.18245182931e-12,1.19713588549e-14,9.11023416893e-08,2.16431064414e-17,1.41760555387e-11,3.42370183925e-10,-6.24654613092e-28,-2.2071863641e-16,5.06775824605e-20,3.46387667804e-11,1.92409121475e-13,2.0936015295e-09,-1.2708295743e-25,-1.60649034412e-17,-3.34956138596e-15,5.69011503415e-23,3.43248115617e-23,-2.42115072361e-18,-1.28739838837e-17,1.6946775143e-17,-6.69117799388e-15,5.63712034266e-15,1.76240403838e-13,-5.69774217747e-22,3.18599361698e-28,-4.66107408016e-18,-8.22602178672e-25,2.2251288506e-25,1.2320323078e-18,-8.94755188201e-20,-4.79259310716e-17,2.83281909919e-16,0.71482888137,7.76348828708e-105,1.01897843803e-19,2.19374816828e-15,5.21160792165e-19,6.14940566581e-17
0.006625,5.09480570081,0.0,1112.99954005,0.30256544615858705,2.10130792145e-08,3.98925565088e-11,3.86554761176e-11,0.190113738264,1.285750885e-10,1.75855052233e-07,1.50416134914e-07,1.8412651586e-08,3.42180050147e-32,4.41802198839e-23,5.94270258527e-16,7.97743965103e-17,2.90414445033e-07,0.0950565998563,2.63854388076e-10,1.99875229427e-12,1.76924488578e-14,1.31664967935e-07,3.64475403423e-17,1.92460918371e-11,5.11616746883e-10,-7.37860918031e-28,-2.01858568055e-16,1.08419384123e-19,5.81803908525e-11,3.10773508893e-13,3.51556108402e-09,-3.27122459133e-26,9.19318293409e-17,-3.34955497866e-15,6.43580343376e-23,4.28336260342e-23,-2.37964992479e-18,-1.28709792825e-17,2.25559145864e-17,-6.65695895263e-15,5.63062906341e-15,2.39935999041e-13,-6.60392562506e-22,3.69994372056e-28,-4.66221914796e-18,-1.03873352134e-24,2.83480611891e-25,1.23203190484e-18,-8.94753851591e-20,-4.79224066154e-17,2.55562886136e-16,0.714828869525,7.73641355418e-105,2.17419324761e-19,3.5450671626e-15,1.11546684068e-18,6.47267357623e-17
0.00775,5.09480645074,0.0,1112.99962317,0.30256540162212353,9.22548786684e-08,5.13873845813e-11,4.8271527171e-11,0.190113640431,1.60455623239e-10,2.43665901461e-07,1.70162192982e-07,2.26008624053e-08,5.45319306548e-32,5.46586118265e-23,9.10278589132e-16,1.22381018085e-16,3.58019913836e-07,0.0950564692248,4.04093964858e-10,3.24102365306e-12,2.50574741419e-14,1.82140590344e-07,5.71033736382e-17,2.51232557355e-11,7.31826050286e-10,-7.70618114981e-28,-1.68954471604e-16,2.15797046395e-19,9.37576374709e-11,4.72763666643e-13,5.66364049232e-09,2.79372037082e-25,3.04536532811e-16,-3.34954656376e-15,7.3094672499e-23,5.20906617573e-23,-1.5722712307e-18,-1.27953350728e-17,2.90014554144e-17,-6.62453171224e-15,5.62332970126e-15,3.12075585594e-13,-7.4100272178e-22,4.1629788533e-28,-4.66057741541e-18,-1.27243671101e-24,3.50745718537e-25,1.23204099968e-18,-8.94748851444e-20,-4.79127012351e-17,2.30532970885e-16,0.714828814318,7.67118956538e-105,4.31910314858e-19,6.05787845235e-15,2.22314804652e-18,7.08233689913e-17
0.0083125,5.09480785964,0.0,1112.9996813,0.3025653179520174,3.31043856358e-07,5.76643554986e-11,5.33655120481e-11,0.190113550583,1.77207536764e-10,2.81202684765e-07,1.79577488899e-07,2.47041851071e-08,6.73717341591e-32,6.01775617566e-23,1.10225794139e-15,1.48290408018e-16,3.93290972228e-07,0.0950563788215,4.86315993791e-10,3.99549821312e-12,2.92484649008e-14,2.10072388794e-07,6.96092672759e-17,2.83296562926e-11,8.56250266456e-10,-7.34309978971e-28,-1.45799197805e-16,2.91756623882e-19,1.15295842654e-10,5.7063941717e-13,6.96339218326e-09,5.50710473359e-25,4.49172691854e-16,-3.34954110505e-15,7.78362942504e-23,5.74294991715e-23,4.42112234123e-18,-1.20737466013e-17,3.25180534104e-17,-6.60779696879e-15,5.61948671088e-15,3.50220645763e-13,-7.75912090828e-22,4.36327098772e-28,-4.61936497792e-18,-1.39312736664e-24,3.8617844408e-25,1.2321834168e-18,-8.94699929761e-20,-4.78963145893e-17,2.18662328857e-16,0.714828641961,7.59675243844e-105,5.83400217508e-19,7.72962166331e-15,3.00672370593e-18,7.49856122657e-17
0.008875,5.09481389344,0.0,1112.99975667,0.3025649596229488,1.53483307143e-06,6.44654191094e-11,5.87398621433e-11,0.190113276599,1.94664819154e-10,3.22445613998e-07,1.88546969784e-07,2.68042373044e-08,8.2560912276e-32,6.59646307171e-23,1.32159195302e-15,1.77902920434e-16,4.29983019543e-07,0.0950561867898,5.81920241962e-10,4.89992392334e-12,3.39350814941e-14,2.40766615618e-07,8.39225986278e-17,3.17345855083e-11,9.95620395894e-10,-4.47221618771e-28,-8.09461642561e-17,3.90487863922e-19,1.41032484906e-10,6.82406306364e-13,8.51586805639e-09,1.00140350497e-24,6.45835547278e-16,-3.34952975383e-15,8.29389651353e-23,6.89422691561e-23,6.5743649323e-17,-2.66047762474e-18,3.63254369554e-17,-6.57625283846e-15,5.61552605437e-15,3.90320109455e-13,-7.76315896714e-22,4.57414437731e-28,-3.85846292309e-18,-1.51441573358e-24,4.23335924155e-25,1.23495573874e-18,-8.93771168687e-20,-4.78130655847e-17,2.07356282377e-16,0.714827782641,7.4332271481e-105,7.80203432788e-19,9.91345631921e-15,4.02704263525e-18,8.20000668274e-17
